id_equipement_client,id_client,constructeur,modele_terminal,imei,imsi_sim_tag_code,iccid_sim_card,type_carte_sim,compatible_5g,compatible_5g_standalone,annee_commercialisation,date_premiere_connexion_reseau
EQP-03962,CLI-03962,Google,Pixel 8 Pro 5G,352888643336162,208109647369180,893310583119286044,Nano-SIM Physique,True,True,2024,2023-04-17
EQP-03963,CLI-03963,Xiaomi,Xiaomi 13 Pro 5G,355099382041988,208101373278071,893310188021473111,eSIM Virtuelle,True,False,2023,2024-07-19
EQP-03964,CLI-03964,Apple,iPhone 11 4G,357893074681684,208106391929618,893310968219262118,Nano-SIM Physique,False,False,2023,2024-04-24
EQP-03965,CLI-03965,Apple,iPhone 15 Pro 5G,353511801627252,208109617505918,893310686974996596,Nano-SIM Physique,True,True,2025,2023-06-20
EQP-03966,CLI-03966,Apple,iPhone 14 5G,356136087317710,208104265192852,893310290396501283,Nano-SIM Physique,True,False,2025,2023-02-09
EQP-03967,CLI-03967,Samsung,Galaxy A55 5G,351821631066675,208101221431754,893310777345329742,Nano-SIM Physique,True,False,2023,2024-01-21
EQP-03968,CLI-03968,Apple,iPhone 11 4G,352971424571377,208106590754939,893310959321188865,Nano-SIM Physique,False,False,2024,2024-03-16
EQP-03969,CLI-03969,Samsung,Galaxy A55 5G,358095098712740,208103061104776,893310664936652238,eSIM Virtuelle,True,False,2023,2023-02-26
EQP-03970,CLI-03970,Samsung,Galaxy A51 4G,353392276502122,208107980382931,893310752697293121,Nano-SIM Physique,False,False,2023,2023-03-01
EQP-03971,CLI-03971,Apple,iPhone 15 Pro 5G,355407192373987,208107540197942,893310254911129894,Nano-SIM Physique,True,True,2025,2024-05-28
EQP-03972,CLI-03972,Samsung,Galaxy A51 4G,358587334042057,208105340993829,893310404358157364,Nano-SIM Physique,False,False,2024,2023-08-01
EQP-03973,CLI-03973,Huawei,P30 Pro 4G,358860786543140,208101164866255,893310174549284679,Nano-SIM Physique,False,False,2023,2024-01-30
EQP-03974,CLI-03974,Apple,iPhone 15 Pro 5G,352733599692414,208108588638801,893310709072288986,Nano-SIM Physique,True,True,2024,2023-01-12
EQP-03975,CLI-03975,Samsung,Galaxy A51 4G,352852198204431,208103519366743,893310553721368879,eSIM Virtuelle,False,False,2024,2024-02-23
EQP-03976,CLI-03976,Apple,iPhone 11 4G,357827194819186,208109708609958,893310235794963940,eSIM Virtuelle,False,False,2023,2023-04-23
EQP-03977,CLI-03977,Samsung,Galaxy A51 4G,354527847867876,208104977475075,893310900693175024,Nano-SIM Physique,False,False,2023,2023-11-27
EQP-03978,CLI-03978,Samsung,Galaxy S24 Ultra 5G,351231368924144,208109520497354,893310168557741460,Nano-SIM Physique,True,True,2025,2023-03-04
EQP-03979,CLI-03979,Apple,iPhone 14 5G,352827119531310,208101045599915,893310550990050479,eSIM Virtuelle,True,False,2024,2023-01-30
EQP-03980,CLI-03980,Samsung,Galaxy A55 5G,355795170827853,208108954386863,893310703041673525,eSIM Virtuelle,True,False,2023,2023-04-29
EQP-03981,CLI-03981,Samsung,Galaxy A51 4G,351147047904356,208105696388498,893310204777779213,Nano-SIM Physique,False,False,2025,2023-08-22
EQP-03982,CLI-03982,Apple,iPhone 11 4G,356852676319728,208105913929938,893310255060854759,eSIM Virtuelle,False,False,2024,2024-05-15
EQP-03983,CLI-03983,Samsung,Galaxy A55 5G,355647709759288,208101493375147,893310474009551513,Nano-SIM Physique,True,False,2025,2024-05-31
EQP-03984,CLI-03984,Samsung,Galaxy A51 4G,353075063187733,208103717392362,893310373385602163,eSIM Virtuelle,False,False,2025,2024-02-02
EQP-03985,CLI-03985,Xiaomi,Xiaomi 13 Pro 5G,359050771159593,208102503849467,893310979331686611,eSIM Virtuelle,True,False,2023,2024-04-08
EQP-03986,CLI-03986,Samsung,Galaxy A51 4G,355159653804430,208107484362540,893310105675451492,Nano-SIM Physique,False,False,2023,2023-11-14
EQP-03987,CLI-03987,Samsung,Galaxy A51 4G,354681061496126,208103172784310,893310182036914714,eSIM Virtuelle,False,False,2024,2024-08-19
EQP-03988,CLI-03988,Samsung,Galaxy A51 4G,359096623796416,208108145161903,893310109392991948,eSIM Virtuelle,False,False,2023,2023-04-08
EQP-03989,CLI-03989,Google,Pixel 8 Pro 5G,357865444184902,208109459902264,893310335757870363,eSIM Virtuelle,True,True,2025,2023-10-06
EQP-03990,CLI-03990,Apple,iPhone 14 5G,352393584592593,208105126703008,893310698637817817,Nano-SIM Physique,True,False,2024,2024-07-06
EQP-03991,CLI-03991,Samsung,Galaxy S24 Ultra 5G,356483472494241,208107819809231,893310204441677516,Nano-SIM Physique,True,True,2023,2023-08-10
EQP-03992,CLI-03992,Samsung,Galaxy A51 4G,353269952552510,208106357571904,893310218866557632,eSIM Virtuelle,False,False,2025,2023-03-27
EQP-03993,CLI-03993,Apple,iPhone 15 Pro 5G,355045668233502,208109526023112,893310882734599348,Nano-SIM Physique,True,True,2025,2024-05-20
EQP-03994,CLI-03994,Apple,iPhone 11 4G,359127668606916,208109541068507,893310759768697975,Nano-SIM Physique,False,False,2025,2023-04-24
EQP-03995,CLI-03995,Samsung,Galaxy A51 4G,353358213860484,208104376389341,893310801619896594,Nano-SIM Physique,False,False,2025,2024-04-20
EQP-03996,CLI-03996,Samsung,Galaxy A51 4G,353867968673569,208101735051705,893310953595443192,Nano-SIM Physique,False,False,2024,2023-01-17
EQP-03997,CLI-03997,Samsung,Galaxy A51 4G,359034791239071,208105468266130,893310134499681628,eSIM Virtuelle,False,False,2023,2024-06-21
EQP-03998,CLI-03998,Samsung,Galaxy A55 5G,357030871017556,208102668880424,893310604598032203,Nano-SIM Physique,True,False,2025,2023-05-05
EQP-03999,CLI-03999,Google,Pixel 8 Pro 5G,351096363459817,208109018295615,893310750952787144,Nano-SIM Physique,True,True,2025,2023-06-20
EQP-04000,CLI-04000,Apple,iPhone 11 4G,355419736343133,208109561281005,893310612905805267,Nano-SIM Physique,False,False,2024,2023-04-16
EQP-04001,CLI-04001,Apple,iPhone 14 5G,352434659240333,208107086905939,893310793528656555,Nano-SIM Physique,True,False,2023,2023-03-17
EQP-04002,CLI-04002,Apple,iPhone 11 4G,351384373657523,208101908649818,893310148605578049,Nano-SIM Physique,False,False,2024,2023-02-27
EQP-04003,CLI-04003,Samsung,Galaxy S24 Ultra 5G,359645303458490,208109723145051,893310135159876271,eSIM Virtuelle,True,True,2024,2023-08-30
EQP-04004,CLI-04004,Huawei,P30 Pro 4G,357695103613811,208107397859918,893310546366192006,Nano-SIM Physique,False,False,2023,2024-08-18
EQP-04005,CLI-04005,Google,Pixel 8 Pro 5G,355028724245524,208109175383836,893310392799907691,Nano-SIM Physique,True,True,2023,2023-05-11
EQP-04006,CLI-04006,Samsung,Galaxy A51 4G,354134733392718,208108206325842,893310832502999072,Nano-SIM Physique,False,False,2025,2023-08-22
EQP-04007,CLI-04007,Samsung,Galaxy S24 Ultra 5G,352147375799581,208108395097604,893310445008938098,eSIM Virtuelle,True,True,2025,2023-11-30
EQP-04008,CLI-04008,Apple,iPhone 11 4G,356976390656389,208103146359239,893310155500106953,Nano-SIM Physique,False,False,2025,2023-12-28
EQP-04009,CLI-04009,Samsung,Galaxy A51 4G,353440966160744,208108401345596,893310804561253499,Nano-SIM Physique,False,False,2024,2023-06-03
EQP-04010,CLI-04010,Apple,iPhone 15 Pro 5G,359960944639178,208103385748856,893310575817508062,Nano-SIM Physique,True,True,2024,2023-06-07
EQP-04011,CLI-04011,Cisco,Routeur 5G Pro Industrial,353110215207176,208107070155627,893310644528128416,eSIM Virtuelle,True,True,2023,2024-08-18
EQP-04012,CLI-04012,Apple,iPhone 11 4G,359316422587583,208105138481157,893310523400740993,Nano-SIM Physique,False,False,2023,2024-03-04
EQP-04013,CLI-04013,Cisco,Routeur 5G Pro Industrial,352146430327991,208108123406824,893310735727443883,eSIM Virtuelle,True,True,2023,2023-10-10
EQP-04014,CLI-04014,Samsung,Galaxy A55 5G,358531941843806,208105793556565,893310820248604890,Nano-SIM Physique,True,False,2024,2024-05-27
EQP-04015,CLI-04015,Xiaomi,Xiaomi 13 Pro 5G,354513978253713,208108769152828,893310452000087239,Nano-SIM Physique,True,False,2023,2023-05-16
EQP-04016,CLI-04016,Apple,iPhone 11 4G,357493238907056,208105715550274,893310891814777623,eSIM Virtuelle,False,False,2025,2023-05-29
EQP-04017,CLI-04017,Google,Pixel 8 Pro 5G,356205472474133,208106009856229,893310781210138598,Nano-SIM Physique,True,True,2023,2023-06-24
EQP-04018,CLI-04018,Samsung,Galaxy S24 Ultra 5G,353390418105928,208104036224863,893310256415311008,eSIM Virtuelle,True,True,2025,2024-06-01
EQP-04019,CLI-04019,Google,Pixel 8 Pro 5G,356315327042748,208107403825299,893310607955502744,eSIM Virtuelle,True,True,2024,2023-05-18
EQP-04020,CLI-04020,Huawei,P30 Pro 4G,359687393015557,208106472125878,893310843526030655,Nano-SIM Physique,False,False,2023,2023-05-02
EQP-04021,CLI-04021,Apple,iPhone 11 4G,351384874978784,208103195016585,893310315280954456,eSIM Virtuelle,False,False,2025,2024-07-01
EQP-04022,CLI-04022,Apple,iPhone 11 4G,359506039105088,208108069614518,893310926720378666,eSIM Virtuelle,False,False,2025,2023-08-09
EQP-04023,CLI-04023,Huawei,P30 Pro 4G,359722831369755,208107898592743,893310313038590757,Nano-SIM Physique,False,False,2023,2023-04-10
EQP-04024,CLI-04024,Apple,iPhone 11 4G,353211117265716,208101016287077,893310593344978896,eSIM Virtuelle,False,False,2025,2023-03-05
EQP-04025,CLI-04025,Apple,iPhone 15 Pro 5G,351250918703150,208104078592667,893310460547489278,eSIM Virtuelle,True,True,2024,2023-05-19
EQP-04026,CLI-04026,Google,Pixel 8 Pro 5G,357258593211224,208107128921692,893310660254928425,eSIM Virtuelle,True,True,2025,2023-03-01
EQP-04027,CLI-04027,Samsung,Galaxy S24 Ultra 5G,358106683871990,208103498133108,893310144411790125,eSIM Virtuelle,True,True,2024,2023-01-12
EQP-04028,CLI-04028,Samsung,Galaxy A51 4G,356687986780758,208101362629247,893310397232515889,Nano-SIM Physique,False,False,2023,2023-11-07
EQP-04029,CLI-04029,Apple,iPhone 11 4G,355833526214023,208106905834830,893310439126877357,Nano-SIM Physique,False,False,2024,2023-02-24
EQP-04030,CLI-04030,Huawei,P30 Pro 4G,352944520601028,208104673907594,893310610893713175,Nano-SIM Physique,False,False,2023,2024-03-29
EQP-04031,CLI-04031,Apple,iPhone 14 5G,359725279630564,208104612092907,893310941969972748,Nano-SIM Physique,True,False,2023,2024-06-24
EQP-04032,CLI-04032,Samsung,Galaxy S24 Ultra 5G,351670674900287,208104597301205,893310745547698819,Nano-SIM Physique,True,True,2025,2023-12-08
EQP-04033,CLI-04033,Apple,iPhone 15 Pro 5G,352032606589767,208109089690343,893310452741056686,eSIM Virtuelle,True,True,2024,2024-06-24
EQP-04034,CLI-04034,Samsung,Galaxy A51 4G,357544283644011,208109750378500,893310808043753640,Nano-SIM Physique,False,False,2024,2023-04-07
EQP-04035,CLI-04035,Huawei,P30 Pro 4G,356419903135152,208102455154639,893310316899471486,Nano-SIM Physique,False,False,2023,2024-02-10
EQP-04036,CLI-04036,Samsung,Galaxy A51 4G,353241532921326,208101431256223,893310890584602049,eSIM Virtuelle,False,False,2023,2023-10-12
EQP-04037,CLI-04037,Huawei,P30 Pro 4G,352137497516714,208104169790992,893310324416360369,Nano-SIM Physique,False,False,2023,2024-07-25
EQP-04038,CLI-04038,Samsung,Galaxy A51 4G,354968004980180,208108331184309,893310445780389302,Nano-SIM Physique,False,False,2024,2024-02-29
EQP-04039,CLI-04039,Samsung,Galaxy A51 4G,355881187667696,208106415296389,893310915260308518,Nano-SIM Physique,False,False,2025,2024-02-10
EQP-04040,CLI-04040,Samsung,Galaxy A51 4G,356127246178771,208104893957508,893310985682947140,Nano-SIM Physique,False,False,2023,2024-05-06
EQP-04041,CLI-04041,Samsung,Galaxy S24 Ultra 5G,357615147157130,208101313467431,893310507517915408,Nano-SIM Physique,True,True,2023,2024-08-21
EQP-04042,CLI-04042,Xiaomi,Xiaomi 13 Pro 5G,354270175448192,208101394691995,893310333601579114,eSIM Virtuelle,True,False,2024,2023-03-07
EQP-04043,CLI-04043,Samsung,Galaxy A55 5G,351294138343671,208107915750855,893310189950898546,eSIM Virtuelle,True,False,2024,2024-01-19
EQP-04044,CLI-04044,Apple,iPhone 11 4G,354952086929624,208102328850956,893310980175377069,Nano-SIM Physique,False,False,2023,2024-01-19
EQP-04045,CLI-04045,Xiaomi,Xiaomi 13 Pro 5G,355727019890006,208109380760966,893310505970228878,Nano-SIM Physique,True,False,2024,2023-04-19
EQP-04046,CLI-04046,Apple,iPhone 11 4G,355221258277121,208108721773554,893310379654258129,eSIM Virtuelle,False,False,2023,2024-07-23
EQP-04047,CLI-04047,Samsung,Galaxy A51 4G,355531575921740,208109887180032,893310108170299565,eSIM Virtuelle,False,False,2023,2023-02-16
EQP-04048,CLI-04048,Apple,iPhone 11 4G,351752156975153,208101121943228,893310362812523233,Nano-SIM Physique,False,False,2024,2023-05-03
EQP-04049,CLI-04049,Xiaomi,Xiaomi 13 Pro 5G,359107462637216,208109924392545,893310563833594601,Nano-SIM Physique,True,False,2025,2023-06-07
EQP-04050,CLI-04050,Apple,iPhone 14 5G,351832370742052,208101610680330,893310646613102285,eSIM Virtuelle,True,False,2025,2023-11-04
EQP-04051,CLI-04051,Apple,iPhone 14 5G,357846110114264,208102802102271,893310345894648517,Nano-SIM Physique,True,False,2024,2024-03-07
EQP-04052,CLI-04052,Samsung,Galaxy A55 5G,356906608805131,208103131391999,893310120147342766,Nano-SIM Physique,True,False,2025,2024-02-05
EQP-04053,CLI-04053,Samsung,Galaxy A55 5G,359939686395922,208109396906980,893310891448773625,eSIM Virtuelle,True,False,2023,2023-11-03
EQP-04054,CLI-04054,Huawei,P30 Pro 4G,358625990582943,208104383567689,893310367663139767,Nano-SIM Physique,False,False,2024,2024-04-13
EQP-04055,CLI-04055,Apple,iPhone 14 5G,359908968285983,208108088977932,893310697303626158,Nano-SIM Physique,True,False,2023,2023-09-26
EQP-04056,CLI-04056,Xiaomi,Xiaomi 13 Pro 5G,355323073276122,208103473379905,893310206777651313,Nano-SIM Physique,True,False,2025,2023-01-02
EQP-04057,CLI-04057,Apple,iPhone 14 5G,353447639823173,208107914279861,893310221724459370,Nano-SIM Physique,True,False,2023,2024-01-29
EQP-04058,CLI-04058,Google,Pixel 8 Pro 5G,351851421822452,208105268041513,893310323617226857,Nano-SIM Physique,True,True,2024,2023-11-29
EQP-04059,CLI-04059,Huawei,P30 Pro 4G,357420182111573,208109791517738,893310867963654549,Nano-SIM Physique,False,False,2023,2024-04-04
EQP-04060,CLI-04060,Google,Pixel 8 Pro 5G,351219236185638,208108130012696,893310207865773918,eSIM Virtuelle,True,True,2023,2023-07-31
EQP-04061,CLI-04061,Apple,iPhone 11 4G,358600057594787,208106972480511,893310588112956128,eSIM Virtuelle,False,False,2025,2024-04-24
EQP-04062,CLI-04062,Huawei,P30 Pro 4G,358112490246661,208104531317436,893310113138559400,Nano-SIM Physique,False,False,2023,2023-09-21
EQP-04063,CLI-04063,Apple,iPhone 11 4G,356889644527178,208104681005677,893310179522925727,Nano-SIM Physique,False,False,2024,2024-01-10
EQP-04064,CLI-04064,Samsung,Galaxy A51 4G,354315884654765,208104136663583,893310974584760176,eSIM Virtuelle,False,False,2025,2023-12-09
EQP-04065,CLI-04065,Cisco,Routeur 5G Pro Industrial,358710478179141,208104580272230,893310535078826537,eSIM Virtuelle,True,True,2025,2024-03-06
EQP-04066,CLI-04066,Huawei,P30 Pro 4G,358591654155824,208101183586579,893310989649727187,eSIM Virtuelle,False,False,2023,2023-06-03
EQP-04067,CLI-04067,Apple,iPhone 11 4G,354716846483749,208101925928635,893310965932941256,eSIM Virtuelle,False,False,2025,2024-02-20
EQP-04068,CLI-04068,Apple,iPhone 14 5G,356383179216957,208103998693919,893310924635294349,Nano-SIM Physique,True,False,2024,2023-05-02
EQP-04069,CLI-04069,Cisco,Routeur 5G Pro Industrial,351284011906433,208102498571815,893310850323334464,Nano-SIM Physique,True,True,2025,2023-02-07
EQP-04070,CLI-04070,Samsung,Galaxy A55 5G,355358333317375,208108176930955,893310529461277508,eSIM Virtuelle,True,False,2024,2023-09-02
EQP-04071,CLI-04071,Cisco,Routeur 5G Pro Industrial,353593738705529,208108533085526,893310668869574496,eSIM Virtuelle,True,True,2023,2023-05-23
EQP-04072,CLI-04072,Apple,iPhone 15 Pro 5G,351136524218228,208106210439906,893310355325342641,Nano-SIM Physique,True,True,2024,2023-11-23
EQP-04073,CLI-04073,Apple,iPhone 14 5G,353261461643977,208108426586099,893310114079452092,eSIM Virtuelle,True,False,2024,2023-09-15
EQP-04074,CLI-04074,Cisco,Routeur 5G Pro Industrial,354862384735256,208101272385699,893310572196975724,Nano-SIM Physique,True,True,2025,2023-12-20
EQP-04075,CLI-04075,Huawei,P30 Pro 4G,359019635792230,208108654488665,893310605803520307,Nano-SIM Physique,False,False,2024,2024-06-11
EQP-04076,CLI-04076,Huawei,P30 Pro 4G,352412012484398,208109727444592,893310445289928780,Nano-SIM Physique,False,False,2025,2023-01-29
EQP-04077,CLI-04077,Apple,iPhone 15 Pro 5G,353751513718029,208106999450718,893310233428044153,eSIM Virtuelle,True,True,2024,2024-07-17
EQP-04078,CLI-04078,Huawei,P30 Pro 4G,357515954811384,208101122460272,893310461170223587,Nano-SIM Physique,False,False,2023,2024-06-21
EQP-04079,CLI-04079,Apple,iPhone 14 5G,358778356868014,208103435654183,893310685753715138,Nano-SIM Physique,True,False,2025,2023-09-23
EQP-04080,CLI-04080,Samsung,Galaxy A51 4G,352974114245767,208105721944691,893310310610408440,Nano-SIM Physique,False,False,2023,2024-01-11
EQP-04081,CLI-04081,Samsung,Galaxy A51 4G,359891798852270,208105227156601,893310356845967401,Nano-SIM Physique,False,False,2025,2024-01-21
EQP-04082,CLI-04082,Xiaomi,Xiaomi 13 Pro 5G,353180660333833,208102713589671,893310632864090136,Nano-SIM Physique,True,False,2023,2024-06-27
EQP-04083,CLI-04083,Cisco,Routeur 5G Pro Industrial,354362893748187,208104848250098,893310794674589053,eSIM Virtuelle,True,True,2023,2023-08-09
EQP-04084,CLI-04084,Samsung,Galaxy A51 4G,354740476570017,208105340543238,893310133437978259,Nano-SIM Physique,False,False,2025,2023-02-16
EQP-04085,CLI-04085,Samsung,Galaxy A51 4G,352411253106268,208101366900603,893310354051233636,eSIM Virtuelle,False,False,2025,2023-12-30
EQP-04086,CLI-04086,Huawei,P30 Pro 4G,359344036259519,208102668137196,893310801917931794,Nano-SIM Physique,False,False,2025,2023-04-02
EQP-04087,CLI-04087,Huawei,P30 Pro 4G,358765398916966,208102882339548,893310328349542176,Nano-SIM Physique,False,False,2025,2023-07-12
EQP-04088,CLI-04088,Samsung,Galaxy A51 4G,355967844236704,208103046438985,893310457000651796,eSIM Virtuelle,False,False,2025,2024-05-26
EQP-04089,CLI-04089,Samsung,Galaxy S24 Ultra 5G,351669190126032,208103527760732,893310891024988726,eSIM Virtuelle,True,True,2024,2023-08-25
EQP-04090,CLI-04090,Apple,iPhone 15 Pro 5G,359466299288245,208104255562741,893310971675861777,Nano-SIM Physique,True,True,2024,2024-03-21
EQP-04091,CLI-04091,Huawei,P30 Pro 4G,352145790364443,208108821487784,893310478707487923,eSIM Virtuelle,False,False,2023,2024-08-19
EQP-04092,CLI-04092,Apple,iPhone 14 5G,354939394928931,208101577012267,893310988430388561,Nano-SIM Physique,True,False,2025,2023-01-19
EQP-04093,CLI-04093,Google,Pixel 8 Pro 5G,353567560158981,208104683950569,893310571808736295,Nano-SIM Physique,True,True,2024,2023-05-31
EQP-04094,CLI-04094,Google,Pixel 8 Pro 5G,358877485849336,208106215780663,893310270497000995,Nano-SIM Physique,True,True,2024,2023-10-14
EQP-04095,CLI-04095,Samsung,Galaxy A55 5G,357485514344431,208105061887785,893310384902913525,eSIM Virtuelle,True,False,2024,2023-02-02
EQP-04096,CLI-04096,Samsung,Galaxy A51 4G,359724200058436,208103116631422,893310851492140400,eSIM Virtuelle,False,False,2025,2023-11-30
EQP-04097,CLI-04097,Samsung,Galaxy S24 Ultra 5G,353767449322460,208102731304702,893310448571818118,eSIM Virtuelle,True,True,2024,2023-04-12
EQP-04098,CLI-04098,Apple,iPhone 15 Pro 5G,354519178636576,208109039155548,893310239766341599,Nano-SIM Physique,True,True,2023,2024-04-15
EQP-04099,CLI-04099,Apple,iPhone 14 5G,351652434537498,208101965887555,893310811375154561,eSIM Virtuelle,True,False,2025,2024-06-09
EQP-04100,CLI-04100,Samsung,Galaxy A51 4G,358124921289275,208102398632831,893310656850320018,eSIM Virtuelle,False,False,2024,2024-05-29
EQP-04101,CLI-04101,Apple,iPhone 11 4G,352330251607089,208104825501339,893310394010861907,eSIM Virtuelle,False,False,2024,2023-02-04
EQP-04102,CLI-04102,Cisco,Routeur 5G Pro Industrial,353256540060521,208104185909173,893310935134714782,eSIM Virtuelle,True,True,2025,2023-02-18
EQP-04103,CLI-04103,Google,Pixel 8 Pro 5G,351024743804443,208108729380473,893310751977908341,Nano-SIM Physique,True,True,2023,2024-06-25
EQP-04104,CLI-04104,Huawei,P30 Pro 4G,355710339470370,208107025966247,893310151933147755,eSIM Virtuelle,False,False,2024,2023-02-23
