id_client,nom_client,email_contact,telephone_contact,type_client,siret_entreprise,id_forfait_actuel,nom_forfait_actuel,statut_contrat,score_nps_satisfaction,date_souscription,arpu_mensuel_actuel_eur,arpu_potentiel_5g_max_eur,gain_arpu_potentiel_eur,consommation_donnees_mensuelle_gb,quota_donnees_mensuel_gb,taux_utilisation_quota_mars_pct,frais_hors_forfait_eur,commune,code_departement,nom_region,nb_micro_coupures_reseau_30j,score_risque_churn_pct,score_propension_upsell_5g_pct
CLI-04807,Client Dupont 4807,client.4807@email.fr,+33678901424,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-11-30,29.99,44.99,15.0,32.4,100.0,32.4,0.0,Toulouse,31 - Haute-Garonne,Occitanie,0,15.0,85.0
CLI-04808,Client Martin 4808,client.4808@email.fr,+33688146390,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2023-02-28,29.99,44.99,15.0,74.3,100.0,74.3,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,23.0,85.0
CLI-04809,Client Robert 4809,client.4809@email.fr,+33659092984,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2024-01-18,29.99,44.99,15.0,47.3,100.0,47.3,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,1,19.0,85.0
CLI-04810,Client Bernard 4810,client.4810@email.fr,+33646128521,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,8,2023-05-03,29.99,44.99,15.0,59.9,100.0,59.9,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-04811,Client Dupont 4811,client.4811@email.fr,+33648861421,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-02-11,29.99,44.99,15.0,87.0,100.0,87.0,0.0,Lille,59 - Nord,Hauts-de-France,1,19.0,95.0
CLI-04812,Client Martin 4812,client.4812@email.fr,+33682106951,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-01-29,29.99,44.99,15.0,45.3,100.0,45.3,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-04813,Client Dupont 4813,client.4813@email.fr,+33624517633,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-07-18,29.99,44.99,15.0,38.8,100.0,38.8,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-04814,Client Robert 4814,client.4814@email.fr,+33618935133,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-06-20,29.99,44.99,15.0,64.0,100.0,64.0,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,85.0
CLI-04815,Client Dupont 4815,client.4815@email.fr,+33620442652,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,8,2024-03-06,29.99,44.99,15.0,32.0,100.0,32.0,0.0,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3,27.0,85.0
CLI-04816,Client Bernard 4816,client.4816@email.fr,+33620932744,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2024-04-21,29.99,44.99,15.0,65.6,100.0,65.6,0.0,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1,19.0,85.0
CLI-04817,Client Dupont 4817,client.4817@email.fr,+33615339519,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-08-22,29.99,44.99,15.0,44.4,100.0,44.4,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,23.0,85.0
CLI-04818,Client Martin 4818,client.4818@email.fr,+33620883609,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,9,2023-09-17,29.99,44.99,15.0,45.4,100.0,45.4,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,1,19.0,85.0
CLI-04819,Client Dupont 4819,client.4819@email.fr,+33632195106,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-04-02,29.99,44.99,15.0,52.0,100.0,52.0,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,23.0,85.0
CLI-04820,Client Martin 4820,client.4820@email.fr,+33628634906,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-05-05,29.99,44.99,15.0,30.6,100.0,30.6,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-04821,Client Bernard 4821,client.4821@email.fr,+33659495438,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-04-10,29.99,44.99,15.0,78.1,100.0,78.1,0.0,Toulouse,31 - Haute-Garonne,Occitanie,2,23.0,95.0
CLI-04822,Client Martin 4822,client.4822@email.fr,+33648291757,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-11-18,29.99,44.99,15.0,61.5,100.0,61.5,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,1,19.0,95.0
CLI-04823,Client Petit 4823,client.4823@email.fr,+33662931412,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-06-16,29.99,44.99,15.0,34.2,100.0,34.2,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,27.0,85.0
CLI-04824,Client Petit 4824,client.4824@email.fr,+33624674410,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-03-07,29.99,44.99,15.0,31.9,100.0,31.9,0.0,Montpellier,34 - Hérault,Occitanie,2,23.0,95.0
CLI-04825,Client Bernard 4825,client.4825@email.fr,+33610521773,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-07-24,29.99,44.99,15.0,76.1,100.0,76.1,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-04826,Client Dupont 4826,client.4826@email.fr,+33613739553,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-04-26,29.99,44.99,15.0,69.2,100.0,69.2,0.0,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,3,27.0,95.0
CLI-04827,Client Martin 4827,client.4827@email.fr,+33692418859,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-06-04,29.99,44.99,15.0,78.7,100.0,78.7,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,1,19.0,85.0
CLI-04828,Client Dupont 4828,client.4828@email.fr,+33689704173,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-05-01,29.99,44.99,15.0,82.2,100.0,82.2,0.0,Paris,75 - Paris,Île-de-France,0,15.0,85.0
CLI-04829,Client Robert 4829,client.4829@email.fr,+33682494848,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-03-29,29.99,44.99,15.0,71.6,100.0,71.6,0.0,Montpellier,34 - Hérault,Occitanie,1,19.0,85.0
CLI-04830,Client Bernard 4830,client.4830@email.fr,+33667612797,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,8,2023-10-20,29.99,44.99,15.0,61.4,100.0,61.4,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,1,19.0,85.0
CLI-04831,Client Robert 4831,client.4831@email.fr,+33681725758,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-02-12,29.99,44.99,15.0,41.2,100.0,41.2,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,27.0,85.0
CLI-04832,Client Bernard 4832,client.4832@email.fr,+33642943432,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,8,2023-01-23,29.99,44.99,15.0,87.1,100.0,87.1,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-04833,Client Petit 4833,client.4833@email.fr,+33661326858,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-06-02,29.99,44.99,15.0,67.0,100.0,67.0,0.0,Paris,75 - Paris,Île-de-France,3,27.0,85.0
CLI-04834,Client Martin 4834,client.4834@email.fr,+33661516791,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2024-07-18,29.99,44.99,15.0,66.0,100.0,66.0,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,85.0
CLI-04835,Client Martin 4835,client.4835@email.fr,+33699254508,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-12-21,29.99,44.99,15.0,52.3,100.0,52.3,0.0,Lille,59 - Nord,Hauts-de-France,0,15.0,85.0
CLI-04836,Client Robert 4836,client.4836@email.fr,+33673829765,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-12-19,29.99,44.99,15.0,52.0,100.0,52.0,0.0,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,1,19.0,95.0
CLI-04837,Client Petit 4837,client.4837@email.fr,+33614800918,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-04-16,29.99,44.99,15.0,44.1,100.0,44.1,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,1,19.0,95.0
CLI-04838,Client Petit 4838,client.4838@email.fr,+33614771585,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-08-31,29.99,44.99,15.0,93.4,100.0,93.4,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,0,15.0,85.0
CLI-04839,Client Petit 4839,client.4839@email.fr,+33634701568,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-07-16,29.99,44.99,15.0,48.9,100.0,48.9,0.0,Paris,75 - Paris,Île-de-France,2,23.0,95.0
CLI-04840,Client Robert 4840,client.4840@email.fr,+33686830382,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-09-15,29.99,44.99,15.0,41.3,100.0,41.3,0.0,Lille,59 - Nord,Hauts-de-France,2,23.0,85.0
CLI-04841,Client Robert 4841,client.4841@email.fr,+33610293992,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-01-27,29.99,44.99,15.0,30.2,100.0,30.2,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,3,27.0,85.0
CLI-04842,Client Bernard 4842,client.4842@email.fr,+33679065354,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-07-03,29.99,44.99,15.0,63.7,100.0,63.7,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,1,19.0,85.0
CLI-04843,Client Petit 4843,client.4843@email.fr,+33674784693,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-05-17,29.99,44.99,15.0,89.1,100.0,89.1,0.0,Lille,59 - Nord,Hauts-de-France,0,15.0,95.0
CLI-04844,Client Petit 4844,client.4844@email.fr,+33664288190,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-08-09,29.99,44.99,15.0,91.3,100.0,91.3,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,3,27.0,95.0
CLI-04845,Client Robert 4845,client.4845@email.fr,+33655836210,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-02-28,29.99,44.99,15.0,33.0,100.0,33.0,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,23.0,85.0
CLI-04846,Client Petit 4846,client.4846@email.fr,+33627312628,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-11-01,29.99,44.99,15.0,32.3,100.0,32.3,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,27.0,85.0
CLI-04847,Client Bernard 4847,client.4847@email.fr,+33627310510,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-11-06,29.99,44.99,15.0,41.8,100.0,41.8,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,0,15.0,85.0
CLI-04848,Client Bernard 4848,client.4848@email.fr,+33654907200,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-07-10,29.99,44.99,15.0,76.9,100.0,76.9,0.0,Paris,75 - Paris,Île-de-France,3,27.0,85.0
CLI-04849,Client Robert 4849,client.4849@email.fr,+33647422419,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,8,2023-10-20,29.99,44.99,15.0,52.7,100.0,52.7,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-04850,Client Robert 4850,client.4850@email.fr,+33639872217,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-03-15,29.99,44.99,15.0,36.9,100.0,36.9,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,0,15.0,95.0
CLI-04851,Client Dupont 4851,client.4851@email.fr,+33626442921,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-10-24,29.99,44.99,15.0,38.2,100.0,38.2,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-04852,Client Petit 4852,client.4852@email.fr,+33687405392,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-12-17,29.99,44.99,15.0,44.3,100.0,44.3,0.0,Lille,59 - Nord,Hauts-de-France,1,19.0,85.0
CLI-04853,Client Robert 4853,client.4853@email.fr,+33665632404,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-02-25,29.99,44.99,15.0,38.7,100.0,38.7,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-04854,Client Petit 4854,client.4854@email.fr,+33635551495,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2024-07-29,29.99,44.99,15.0,88.9,100.0,88.9,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-04855,Client Martin 4855,client.4855@email.fr,+33693816041,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-03-20,29.99,44.99,15.0,67.5,100.0,67.5,0.0,Paris,75 - Paris,Île-de-France,0,15.0,85.0
CLI-04856,Client Bernard 4856,client.4856@email.fr,+33689326174,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-12-16,29.99,44.99,15.0,43.5,100.0,43.5,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,0,15.0,85.0
CLI-04857,Client Robert 4857,client.4857@email.fr,+33681265380,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-02-11,29.99,44.99,15.0,59.9,100.0,59.9,0.0,Montpellier,34 - Hérault,Occitanie,0,15.0,95.0
CLI-04858,Client Robert 4858,client.4858@email.fr,+33632864917,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-12-31,29.99,44.99,15.0,89.2,100.0,89.2,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-04859,Client Dupont 4859,client.4859@email.fr,+33611887086,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-02-07,29.99,44.99,15.0,82.2,100.0,82.2,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-04860,Client Dupont 4860,client.4860@email.fr,+33668251626,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,9,2023-11-13,29.99,44.99,15.0,87.9,100.0,87.9,0.0,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,3,27.0,85.0
CLI-04861,Client Martin 4861,client.4861@email.fr,+33685912821,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-04-16,29.99,44.99,15.0,55.8,100.0,55.8,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,27.0,95.0
CLI-04862,Client Petit 4862,client.4862@email.fr,+33634375962,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-12-10,29.99,44.99,15.0,38.8,100.0,38.8,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,1,19.0,95.0
CLI-04863,Client Bernard 4863,client.4863@email.fr,+33657449505,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-06-03,29.99,44.99,15.0,43.1,100.0,43.1,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,27.0,95.0
CLI-04864,Client Dupont 4864,client.4864@email.fr,+33617235713,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2024-05-20,29.99,44.99,15.0,45.5,100.0,45.5,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,23.0,85.0
CLI-04865,Client Petit 4865,client.4865@email.fr,+33672735698,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-11-24,29.99,44.99,15.0,55.4,100.0,55.4,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-04866,Client Robert 4866,client.4866@email.fr,+33611157714,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-03-09,29.99,44.99,15.0,69.9,100.0,69.9,0.0,Montpellier,34 - Hérault,Occitanie,3,27.0,85.0
CLI-04867,Client Robert 4867,client.4867@email.fr,+33612523343,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-02-17,29.99,44.99,15.0,94.4,100.0,94.4,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-04868,Client Martin 4868,client.4868@email.fr,+33653333370,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-01-30,29.99,44.99,15.0,31.5,100.0,31.5,0.0,Lille,59 - Nord,Hauts-de-France,1,19.0,95.0
CLI-04869,Client Martin 4869,client.4869@email.fr,+33687427388,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-04-01,29.99,44.99,15.0,31.8,100.0,31.8,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,27.0,95.0
CLI-04870,Client Martin 4870,client.4870@email.fr,+33698275600,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-11-05,29.99,44.99,15.0,70.7,100.0,70.7,0.0,Toulouse,31 - Haute-Garonne,Occitanie,0,15.0,95.0
CLI-04871,Client Martin 4871,client.4871@email.fr,+33658278772,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-02-25,29.99,44.99,15.0,54.9,100.0,54.9,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-04872,Client Petit 4872,client.4872@email.fr,+33638835122,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-05-16,29.99,44.99,15.0,43.5,100.0,43.5,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,0,15.0,95.0
CLI-04873,Client Bernard 4873,client.4873@email.fr,+33694426793,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-04-10,29.99,44.99,15.0,94.5,100.0,94.5,0.0,Lille,59 - Nord,Hauts-de-France,1,19.0,85.0
CLI-04874,Client Martin 4874,client.4874@email.fr,+33672735262,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-06-29,29.99,44.99,15.0,66.6,100.0,66.6,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,23.0,95.0
CLI-04875,Client Dupont 4875,client.4875@email.fr,+33688436101,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2024-05-31,29.99,44.99,15.0,44.9,100.0,44.9,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,1,19.0,85.0
CLI-04876,Client Robert 4876,client.4876@email.fr,+33636336552,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-10-12,29.99,44.99,15.0,51.8,100.0,51.8,0.0,Paris,75 - Paris,Île-de-France,0,15.0,95.0
CLI-04877,Client Bernard 4877,client.4877@email.fr,+33643674427,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-02-26,29.99,44.99,15.0,67.2,100.0,67.2,0.0,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,0,15.0,95.0
CLI-04878,Client Dupont 4878,client.4878@email.fr,+33632375919,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2024-02-06,29.99,44.99,15.0,61.1,100.0,61.1,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-04879,Client Bernard 4879,client.4879@email.fr,+33637045350,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-04-08,29.99,44.99,15.0,60.0,100.0,60.0,0.0,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,2,23.0,85.0
CLI-04880,Client Robert 4880,client.4880@email.fr,+33699180573,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-02-20,29.99,44.99,15.0,80.4,100.0,80.4,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,3,27.0,85.0
CLI-04881,Client Martin 4881,client.4881@email.fr,+33651609694,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-06-12,29.99,44.99,15.0,38.0,100.0,38.0,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-04882,Client Dupont 4882,client.4882@email.fr,+33648077033,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-05-30,29.99,44.99,15.0,82.0,100.0,82.0,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-04883,Client Bernard 4883,client.4883@email.fr,+33627008146,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-02-01,29.99,44.99,15.0,53.9,100.0,53.9,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-04884,Client Martin 4884,client.4884@email.fr,+33666485355,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-12-17,29.99,44.99,15.0,47.6,100.0,47.6,0.0,Lille,59 - Nord,Hauts-de-France,3,27.0,95.0
CLI-04885,Client Martin 4885,client.4885@email.fr,+33689247042,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-01-11,29.99,44.99,15.0,80.3,100.0,80.3,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,3,27.0,95.0
CLI-04886,Client Petit 4886,client.4886@email.fr,+33643729631,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2023-07-09,29.99,44.99,15.0,55.5,100.0,55.5,0.0,Lille,59 - Nord,Hauts-de-France,3,27.0,85.0
CLI-04887,Client Martin 4887,client.4887@email.fr,+33659715995,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2024-04-26,29.99,44.99,15.0,86.4,100.0,86.4,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,1,19.0,85.0
CLI-04888,Client Bernard 4888,client.4888@email.fr,+33658693309,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2023-06-23,29.99,44.99,15.0,52.1,100.0,52.1,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,1,19.0,85.0
CLI-04889,Client Dupont 4889,client.4889@email.fr,+33675519254,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2024-07-14,29.99,44.99,15.0,34.7,100.0,34.7,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,1,19.0,85.0
CLI-04890,Client Bernard 4890,client.4890@email.fr,+33661852286,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2024-07-14,29.99,44.99,15.0,79.2,100.0,79.2,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,85.0
CLI-04891,Client Martin 4891,client.4891@email.fr,+33624142071,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-04-24,29.99,44.99,15.0,89.7,100.0,89.7,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,0,15.0,95.0
CLI-04892,Client Dupont 4892,client.4892@email.fr,+33699189847,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-02-02,29.99,44.99,15.0,84.4,100.0,84.4,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,27.0,95.0
CLI-04893,Client Martin 4893,client.4893@email.fr,+33666875937,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-12-05,29.99,44.99,15.0,94.2,100.0,94.2,0.0,Paris,75 - Paris,Île-de-France,2,23.0,85.0
CLI-04894,Client Dupont 4894,client.4894@email.fr,+33684536039,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-06-12,29.99,44.99,15.0,52.5,100.0,52.5,0.0,Montpellier,34 - Hérault,Occitanie,3,27.0,95.0
CLI-04895,Client Bernard 4895,client.4895@email.fr,+33691847476,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-04-12,29.99,44.99,15.0,52.9,100.0,52.9,0.0,Toulouse,31 - Haute-Garonne,Occitanie,0,15.0,95.0
CLI-04896,Client Bernard 4896,client.4896@email.fr,+33666304122,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-02-15,29.99,44.99,15.0,71.7,100.0,71.7,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,1,19.0,85.0
